#{"t_start": 1666530487.3859344, "env_id": null}
r,l,t
17.760677,151,14298.33759
43.537838,151,14307.188591
52.02552,151,14307.403855
30.971384,151,14307.463788
17.174742,151,14307.463788
-16.341425,150,14334.13268
7.4240212,150,14334.270005
6.5601315,150,14334.361928
15.931627,150,14334.361928
54.836998,151,14343.283256
14.925818,151,14343.451581
11.105279,151,14343.542968
60.61446,151,14343.542968
59.437397,151,14352.275094
15.433384,151,14352.445421
56.21258,151,14352.53532
31.141233,151,14352.53532
6.0442204,151,14361.368096
50.61039,151,14361.551396
24.225061,151,14361.611855
14.05365,151,14361.611855
23.179947,151,14370.348063
19.152586,151,14370.547935
9.06622,151,14370.670295
35.145523,151,14370.670295
31.315239,151,14379.423283
56.033916,151,14379.577106
53.721687,151,14379.639541
59.116253,151,14379.639541
14.143155,151,14388.903666
31.699854,151,14389.103423
12.841589,151,14389.193307
26.313494,151,14389.193307
32.03981,151,14398.067921
43.74805,151,14398.260175
9.647543,151,14398.352086
23.937551,151,14398.352086
15.152546,151,14407.333086
13.241422,151,14407.531869
11.778873,151,14407.651716
59.668976,151,14407.651716
16.429768,151,14416.484638
21.672298,151,14416.692955
33.955933,151,14416.806801
31.13717,151,14416.806801
31.364037,151,14425.583335
55.830513,151,14425.765128
31.52925,151,14425.858035
46.33016,151,14425.858035
61.736855,151,14434.667262
31.64653,151,14434.851032
14.306275,151,14434.911481
15.896661,151,14434.911481
32.925476,151,14443.854887
47.06652,151,14444.055662
48.86297,151,14444.162542
45.76704,151,14444.162542
28.619766,137,14603.659465
24.810068,136,14603.720892
48.027275,136,14603.828274
65.57017,137,14603.935142
50.586845,151,14612.735207
31.749554,151,14612.781665
18.870716,151,14612.873552
16.309072,151,14612.996976
19.91311,151,14621.929408
31.338615,151,14622.021351
40.02795,151,14622.127251
49.976997,151,14622.249607
16.249094,151,14631.084953
15.698052,151,14631.177855
37.646614,151,14631.254274
31.91927,151,14631.331699
31.964808,151,14640.206803
35.361355,151,14640.268248
23.797552,151,14640.375114
15.392622,151,14640.43756
13.4628105,151,14649.219342
31.709518,151,14649.31476
24.549852,151,14649.403087
30.109934,151,14649.464469
13.8224125,151,14658.36086
22.659563,151,14658.421832
23.5057,151,14658.513219
53.510468,151,14658.589617
15.98815,151,14667.376229
25.778702,151,14667.453661
6.9577036,151,14667.561603
31.269033,151,14667.637524
31.43615,151,14676.443701
7.579562,151,14676.521206
56.164,151,14676.598099
41.940567,151,14676.714491
67.36536,151,14685.581868
24.989298,151,14685.673773
31.478718,151,14685.766665
5.9096813,151,14685.797116
12.535229,151,14694.524714
40.341103,151,14694.619617
19.87907,151,14694.724486
42.250675,151,14694.769947
59.15424,151,14703.754028
13.179062,151,14703.846427
12.101043,151,14703.922838
19.261568,151,14703.999759
46.69654,151,14712.746846
61.487507,151,14712.822758
8.766821,151,14712.91564
9.080904,151,14713.009542
30.827906,151,14722.431166
36.724667,151,14722.553056
44.03077,151,14722.659932
61.674747,151,14722.690894
17.519005,150,14750.062793
17.649967,150,14750.153174
26.018417,150,14750.244547
14.808078,150,14750.275012
20.106455,151,14759.163797
26.65523,151,14759.256187
55.560043,151,14759.344602
64.49139,151,14759.432495
12.6194,151,14768.407245
25.15119,151,14768.499177
36.4849,151,14768.591601
9.319812,151,14768.607068
53.457626,151,14777.313998
32.833317,151,14777.404912
36.54709,151,14777.497844
26.788612,151,14777.558774
26.402414,151,14786.379908
7.9327345,151,14786.472327
31.815912,151,14786.563717
26.45275,151,14786.593689
56.153885,151,14795.424696
26.189146,151,14795.517585
75.772156,151,14795.639929
55.533916,151,14795.654914
26.974274,151,14805.131592
64.853325,151,14805.243448
31.569836,151,14805.331347
25.989403,151,14805.453202
26.782442,151,14814.267908
59.47527,151,14814.361793
30.962473,151,14814.45118
23.064829,151,14814.48165
31.41051,151,14823.427316
25.751528,151,14823.458285
30.144814,151,14823.550683
30.575558,151,14823.642591
29.502495,151,14832.516028
19.954151,151,14832.546998
3.8548412,151,14832.639917
29.700226,151,14832.763769
15.033712,151,14841.539239
14.117462,151,14841.643127
35.54831,151,14841.734477
57.069954,151,14841.764942
14.933536,151,14850.504725
56.34981,151,14850.596639
15.197738,151,14850.688524
32.018333,151,14850.779398
31.433315,151,14859.719186
13.075269,151,14859.780617
35.52481,151,14859.851577
12.73206,151,14859.964426
11.96646,151,14875.708053
58.789566,151,14875.768974
67.29276,151,14875.874333
36.282696,151,14875.981713
31.637709,151,14884.684898
42.645866,151,14884.731364
12.995726,151,14884.807264
9.641246,151,14884.883675
59.88766,151,14893.879413
39.837017,151,14893.972829
31.707443,151,14894.063718
28.788359,151,14894.079183
26.532003,151,14902.928774
50.736084,151,14903.019673
65.26768,151,14903.111107
57.030006,151,14903.156559
38.50105,151,14912.026562
63.606087,151,14912.041548
41.912262,151,14912.14743
29.242214,151,14912.272264
26.874199,151,14921.001072
16.691269,151,14921.107465
42.632812,151,14921.137421
15.364238,151,14921.228801
18.187082,151,14930.672976
31.042736,151,14930.780877
30.457159,151,14930.888824
27.221582,151,14930.919314
36.24347,151,14939.771857
31.410046,151,14939.873228
30.427555,151,14939.955623
57.15219,151,14939.986114
35.84933,151,14948.75898
25.391512,151,14948.866412
30.321342,151,14948.957789
35.86889,151,14948.972772
61.59,151,14958.080924
33.013416,151,14958.142369
53.686317,151,14958.203307
23.91348,151,14958.283204
62.976814,151,14967.08186
19.462254,151,14967.127286
37.61753,151,14967.235168
27.491709,151,14967.295621
62.631493,151,14976.223641
39.945892,151,14976.314569
15.279691,151,14976.330543
44.311684,151,14976.422455
16.551626,151,14985.382134
41.358646,151,14985.473519
25.75427,151,14985.564405
47.671795,151,14985.624828
25.878172,151,14995.075143
29.275711,151,14995.182024
58.07181,151,14995.273905
31.008385,151,14995.365877
64.46212,151,15012.284639
12.975804,151,15012.346586
13.512071,151,15012.437971
52.588524,151,15012.513892
14.0524645,151,15021.24419
36.95673,151,15021.321153
45.803,151,15021.440492
24.035252,151,15021.551896
14.56617,151,15030.346281
57.185314,151,15030.482665
48.089745,151,15030.514118
13.650574,151,15030.651009
20.391556,151,15039.433504
30.69107,151,15039.510407
31.651047,151,15039.602374
23.60319,151,15039.681792
18.34469,151,15048.579279
50.01858,151,15048.670672
28.9744,151,15048.763605
21.45026,151,15048.793064
24.61652,151,15057.601169
9.351865,151,15057.692551
30.65444,151,15057.783923
27.530264,151,15057.876316
31.547915,151,15066.654323
15.754515,151,15066.746738
30.942461,151,15066.839108
17.621197,151,15066.883561
35.203213,151,15075.725052
25.871706,151,15075.804492
33.744076,151,15075.893375
26.674702,151,15075.97029
13.282309,151,15084.726871
31.108002,151,15084.832782
33.385185,151,15084.848248
58.15599,151,15084.947653
30.678238,151,15093.699573
51.44966,151,15093.762016
16.101324,151,15093.867432
26.111872,151,15093.943834
51.959084,151,15102.872005
21.624966,151,15102.964389
12.272572,151,15103.054294
45.034977,151,15103.162147
23.460613,151,15112.149664
63.225285,151,15112.241065
30.72537,151,15112.332964
31.824453,151,15112.348446
26.082314,151,15121.192395
69.88041,151,15121.283762
35.398994,151,15121.374655
11.770105,151,15121.405865
26.275034,151,15130.321365
29.967886,151,15130.413249
54.447704,151,15130.506154
46.697502,151,15130.55161
1.5702857,145,15201.618593
-29.674858,145,15201.702998
3.8904493,145,15201.800912
6.220495,145,15201.891881
24.399858,151,15210.762354
55.438663,151,15210.868742
36.913128,151,15210.961314
25.559889,151,15210.990873
53.109524,151,15219.952299
53.02809,151,15219.998235
15.815702,151,15220.077677
21.755363,151,15220.168556
30.771336,151,15229.080178
54.77058,151,15229.157117
30.620241,151,15229.281975
19.947859,151,15229.308932
15.436415,151,15238.190911
26.86766,151,15238.263851
35.667442,151,15238.371778
10.6187935,151,15238.402254
25.322552,151,15247.290728
50.794014,151,15247.351655
12.049666,151,15247.458013
12.719705,151,15247.548921
70.68987,151,15256.47311
35.885303,151,15256.563999
62.91679,151,15256.658892
27.577349,151,15256.68737
28.938158,151,15265.633937
63.55631,151,15265.680382
30.932575,151,15265.772298
55.683037,151,15265.849194
26.552559,151,15274.624357
24.562944,151,15274.717252
46.558384,151,15274.809152
15.779433,151,15274.840112
53.807682,151,15283.850399
32.011402,151,15283.895882
25.067654,151,15284.00377
14.114837,151,15284.09367
17.974358,151,15292.781882
26.193125,151,15292.87327
56.77564,151,15292.964171
35.88567,151,15293.056072
16.129133,151,15302.027512
40.35642,151,15302.146653
35.443142,151,15302.257541
26.18347,151,15302.273018
28.934738,151,15311.108214
22.50176,151,15311.200093
65.376785,151,15311.292022
24.469755,151,15311.352942
64.235405,150,15338.689013
32.551357,150,15338.750459
45.354458,150,15338.87183
59.7952,150,15338.932748
16.17021,151,15347.737117
6.1882977,151,15347.827001
53.104362,151,15347.918394
25.912556,151,15347.93387
25.318954,151,15356.693251
34.364407,151,15356.786172
26.284872,151,15356.877079
35.896385,151,15356.893066
24.877863,151,15365.828992
32.34806,151,15365.902903
63.57309,151,15366.008781
49.940086,151,15366.054228
53.30177,151,15375.057492
31.511705,151,15375.088942
-83.06493,151,15375.19585
31.231213,151,15375.272253
30.5525,151,15384.211741
30.98128,151,15384.302144
46.455753,151,15384.394073
31.106625,151,15384.440531
35.717194,151,15393.255697
36.307888,151,15393.347082
39.730045,151,15393.453444
30.206083,151,15393.484419
25.881598,151,15402.437386
18.574516,151,15402.529277
63.703796,151,15402.620701
39.35338,151,15402.651167
64.81897,151,15411.382637
26.799171,151,15411.456085
13.908196,151,15411.547962
34.069645,151,15411.65435
67.36928,151,15420.561934
63.1181,151,15420.653844
17.979576,151,15420.747242
30.03056,151,15420.807651
58.099262,151,15429.721387
45.05168,151,15429.752363
25.195518,151,15429.860252
53.311947,151,15429.981611
16.412817,151,15438.79443
61.62373,151,15438.88735
11.375035,151,15438.917803
16.353477,151,15439.008688
51.675423,151,15447.954848
33.4256,151,15448.057284
7.4123497,151,15448.149158
32.134792,151,15448.210592
62.633575,151,15457.000401
42.390793,151,15457.092316
31.986149,151,15457.200197
16.178143,151,15457.215695
20.19984,138,15605.170801
13.043208,138,15605.262713
12.030562,138,15605.353592
9.592456,138,15605.384058
30.852217,151,15614.142744
16.207596,151,15614.219145
13.842592,151,15614.310576
11.804389,151,15614.431912
62.867943,151,15623.30796
15.628869,151,15623.368401
55.812355,151,15623.459285
31.916002,151,15623.535706
30.889194,151,15632.443834
18.881092,151,15632.490291
56.130653,151,15632.597645
12.098516,151,15632.688524
33.327396,151,15641.42115
25.260538,151,15641.467084
20.50207,151,15641.542995
9.768531,151,15641.635394
16.53631,151,15650.518861
12.4193325,151,15650.611281
60.545998,151,15650.721647
16.728539,151,15650.748604
18.219425,151,15659.539218
13.497377,151,15659.585672
22.860386,151,15659.693059
16.06579,151,15659.738532
63.583828,151,15668.72549
13.478115,151,15668.816389
12.94002,151,15668.908279
62.987988,151,15668.958716
68.09687,151,15677.719781
13.488902,151,15677.782245
19.0658,151,15677.875121
59.384735,151,15677.978496
13.609655,151,15686.773122
14.448192,151,15686.866797
20.399937,151,15686.972659
66.54458,151,15687.033585
12.693469,151,15695.822085
15.219098,151,15695.912998
16.607582,151,15696.016362
15.483394,151,15696.11078
9.4730215,151,15704.931936
12.391121,151,15705.023299
16.61774,151,15705.1157
17.203983,151,15705.146165
37.24063,151,15713.954111
14.802834,151,15714.03304
44.106403,151,15714.13739
16.489807,151,15714.229771
13.809119,150,15739.908229
63.568295,150,15740.035638
10.317738,150,15740.139016
42.26816,150,15740.168469
20.965929,151,15748.84766
13.817629,151,15748.939077
20.942425,151,15749.045795
17.649902,151,15749.060784
16.704435,151,15757.918721
15.604652,151,15757.980224
15.4739065,151,15758.05714
14.610201,151,15758.171506
12.154632,151,15766.961815
12.499044,151,15767.053701
17.032267,151,15767.14661
56.21504,151,15767.177073
14.645396,151,15775.991179
15.134944,151,15776.098543
14.962919,151,15776.190971
32.025265,151,15776.20644
20.336542,151,15785.20732
12.976384,151,15785.284225
13.633707,151,15785.390121
15.151357,151,15785.472023
15.313502,151,15794.30862
13.070766,151,15794.400558
11.792846,151,15794.522432
16.171873,151,15794.568389
16.721622,151,15803.260776
11.387182,151,15803.352656
19.315647,151,15803.444052
7.3591194,151,15803.47401
16.678318,151,15812.427194
20.58301,151,15812.472139
19.42418,151,15812.57852
17.074736,151,15812.669953
14.216279,151,15821.423677
15.849002,151,15821.515562
23.149336,151,15821.545546
14.726902,151,15821.679878
13.522348,151,15830.426614
17.889952,151,15830.518003
13.641328,151,15830.610435
13.495477,151,15830.626419
19.508743,151,15839.423602
13.214641,151,15839.531529
18.286999,151,15839.623411
14.895921,151,15839.638889
12.756675,151,15848.300798
18.11464,151,15848.391678
12.62942,151,15848.438105
15.047001,151,15848.529983
16.595224,151,15857.360437
19.137234,151,15857.405887
11.498814,151,15857.497253
20.204723,151,15857.589646
15.89967,149,15891.548779
14.293237,149,15891.655681
13.075028,149,15891.671173
12.131776,149,15891.762541
13.067836,151,15900.586826
12.375597,151,15900.647744
17.056288,151,15900.74015
12.082499,151,15900.81705
15.883414,151,15909.502738
14.052745,151,15909.609625
22.384026,151,15909.700557
23.511522,151,15909.761973
10.788751,151,15918.488829
15.712544,151,15918.535294
17.634325,151,15918.626677
15.225511,151,15918.718044
20.740253,151,15927.542165
23.599867,151,15927.632552
20.427729,151,15927.723919
18.285852,151,15927.753896
17.246336,151,15936.637933
14.591058,151,15936.668386
19.073538,151,15936.745322
15.393626,151,15936.83674
14.308699,151,15945.689704
14.43543,151,15945.781628
9.6064,151,15945.873544
25.957973,151,15945.966524
15.039439,151,15954.788447
25.257433,151,15954.880903
12.167052,151,15954.988263
74.75755,151,15955.019775
20.017828,151,15963.804159
3.6294734,151,15963.8681
13.123938,151,15963.958024
15.983801,151,15964.001991
19.413513,151,15972.760236
19.693268,151,15972.852117
15.109358,151,15972.943029
16.3974,151,15972.992976
24.050144,151,15981.906945
14.315725,151,15982.013807
21.91714,151,15982.100734
15.018526,151,15982.198588
14.097275,151,15991.009904
19.949507,151,15991.101834
11.937402,151,15991.163758
13.077277,151,15991.253638
16.388388,151,16000.180767
13.147912,151,16000.212217
12.946442,151,16000.28812
15.886252,151,16000.395045
8.976997,151,16016.005612
18.75957,151,16016.164508
7.5481052,151,16016.300845
17.795105,151,16016.373799
16.255964,151,16025.596776
3.121926,151,16025.627227
1.6433036,151,16025.721677
9.899179,151,16025.795585
9.801551,151,16034.583708
14.345204,151,16034.676636
9.006729,151,16034.76752
12.70331,151,16034.812956
-41.523247,151,16043.621156
18.815098,151,16043.712546
14.043569,151,16043.803449
13.786744,151,16043.895333
17.273947,151,16052.781403
14.5107155,151,16052.843535
15.414867,151,16052.905493
5.3539505,151,16053.001885
13.893465,151,16061.865728
15.634286,151,16061.95709
13.969738,151,16062.063454
12.307199,151,16062.079427
21.678877,151,16070.802591
8.674593,151,16070.876992
11.843688,151,16070.999848
11.484397,151,16071.0608
10.312393,151,16079.729434
-60.41905,151,16079.780895
16.460506,151,16079.882782
14.666948,151,16079.963686
8.293804,151,16088.835306
-31.028502,151,16088.865777
13.516453,151,16088.943169
12.829803,151,16089.0571
13.891649,151,16097.931805
8.497533,151,16098.038154
18.6085,151,16098.129564
8.090496,151,16098.22046
7.476081,151,16106.931738
11.694972,151,16107.023661
10.8767805,151,16107.11658
8.120893,151,16107.2085
7.406398,151,16115.97596
19.887018,151,16116.08387
8.828666,151,16116.173787
6.2194796,151,16116.236729
13.718608,151,16125.122779
6.675272,151,16125.167213
6.274793,151,16125.259598
9.85882,151,16125.351502
-41.33811,151,16134.221114
-42.417942,151,16134.297516
-31.29856,151,16134.388673
10.474056,151,16134.437128
8.049366,150,16160.751716
18.664219,150,16160.843606
9.47422,150,16160.935511
20.065027,150,16160.996436
16.877958,151,16169.839598
-35.982113,151,16169.933515
7.803469,151,16170.039387
17.937069,151,16170.125797
13.874225,151,16178.856161
19.497477,151,16178.901123
18.11388,151,16179.008512
10.666117,151,16179.084961
12.5673065,151,16187.787518
8.916526,151,16187.878408
12.500741,151,16187.974805
9.670939,151,16188.060192
11.679485,151,16197.01218
